sample	MASTER_WP4_UNINA_1__AS001_71775	MASTER_WP4_UNINA_1__AS003_73417	MASTER_WP4_UNINA_1__AS005_71775	MASTER_WP4_UNINA_1__AS006_71775	MASTER_WP4_UNINA_1__AS102_71775	MASTER_WP4_UNINA_1__AS107_71775	MASTER_WP4_UNINA_1__AS111_71775	MASTER_WP4_UNINA_1__AS112_71775	MASTER_WP4_UNINA_1__AS202_73417	MASTER_WP4_UNINA_1__AS207_73417	MASTER_WP4_UNINA_1__AS211_71775	MASTER_WP4_UNINA_1__AS212_71775	MASTER_WP4_UNINA_1__CF008_71775	MASTER_WP4_UNINA_1__CM008_71775	MASTER_WP4_UNINA_1__CS001_71775	MASTER_WP4_UNINA_1__CS005_71775	MASTER_WP4_UNINA_1__CS007_71775	MASTER_WP4_UNINA_1__FF007_71775	MASTER_WP4_UNINA_1__FI009_71775	MASTER_WP4_UNINA_1__FI010_71775	MASTER_WP4_UNINA_1__FI109_71775	MASTER_WP4_UNINA_1__FO001_71775	MASTER_WP4_UNINA_1__FO005_71775	MASTER_WP4_UNINA_1__FO007_71775	MASTER_WP4_UNINA_1__FO011_71775	MASTER_WP4_UNINA_1__FO013_71775	MASTER_WP4_UNINA_1__GO001_73417	MASTER_WP4_UNINA_1__GO003_71775	MASTER_WP4_UNINA_1__GO004_71775	MASTER_WP4_UNINA_1__GO005_71775	MASTER_WP4_UNINA_1__GO011_71775	MASTER_WP4_UNINA_1__GO013_71775	MASTER_WP4_UNINA_1__GO102_71775	MASTER_WP4_UNINA_1__GO202_71775	MASTER_WP4_UNINA_1__GR001_73417	MASTER_WP4_UNINA_1__GR002_73417	MASTER_WP4_UNINA_1__GR003_71775	MASTER_WP4_UNINA_1__GR012_71775	MASTER_WP4_UNINA_1__GR111_73417	MASTER_WP4_UNINA_1__GR211_71775	MASTER_WP4_UNINA_1__MO002_71775	MASTER_WP4_UNINA_1__MO005_73417	MASTER_WP4_UNINA_1__MO007_73418	MASTER_WP4_UNINA_1__MO011_71775	MASTER_WP4_UNINA_1__MO013_71775	MASTER_WP4_UNINA_1__MV011_71775	MASTER_WP4_UNINA_1__MZ011_71775	MASTER_WP4_UNINA_1__PA001_71775	MASTER_WP4_UNINA_1__PA002_73417	MASTER_WP4_UNINA_1__PA004_73417	MASTER_WP4_UNINA_1__PA011_73417	MASTER_WP4_UNINA_1__PA012_73417	MASTER_WP4_UNINA_1__PA107_73419	MASTER_WP4_UNINA_1__PA207_73417	MASTER_WP4_UNINA_1__PB007_73417	MASTER_WP4_UNINA_1__PM001_71775	MASTER_WP4_UNINA_1__PM002_71775	MASTER_WP4_UNINA_1__PM003_71775	MASTER_WP4_UNINA_1__PM005_71775	MASTER_WP4_UNINA_1__PM007_71775	MASTER_WP4_UNINA_1__PM012_71775	MASTER_WP4_UNINA_1__PM013_71775	MASTER_WP4_UNINA_1__PR003_71775	MASTER_WP4_UNINA_1__PR004_71775	MASTER_WP4_UNINA_1__PR005_71775	MASTER_WP4_UNINA_1__PR006_71775	MASTER_WP4_UNINA_1__PR011_71775	MASTER_WP4_UNINA_1__PR012_71775	MASTER_WP4_UNINA_1__PR102_71775	MASTER_WP4_UNINA_1__PR107_71775	MASTER_WP4_UNINA_1__PR202_71775	MASTER_WP4_UNINA_1__PR207_71775	MASTER_WP4_UNINA_1__PS007_71775	MASTER_WP4_UNINA_1__PT008_71775	MASTER_WP4_UNINA_1__PT014_71775	MASTER_WP4_UNINA_1__PU007_71775	MASTER_WP4_UNINA_1__PU010_71775	MASTER_WP4_UNINA_1__PV005_71775	MASTER_WP4_UNINA_1__SA009_71775	MASTER_WP4_UNINA_1__SC012_71775	MASTER_WP4_UNINA_1__SC109_71775	MASTER_WP4_UNINA_1__SF007_71775	MASTER_WP4_UNINA_1__SF009_71775	MASTER_WP4_UNINA_1__SF011_73417	MASTER_WP4_UNINA_1__SF013_71775	MASTER_WP4_UNINA_1__SG007_71775	MASTER_WP4_UNINA_1__SP009_71775	MASTER_WP4_UNINA_1__SP109_71775	MASTER_WP4_UNINA_1__SR008_71775	MASTER_WP4_UNINA_1__SS007_71775	MASTER_WP4_UNINA_1__ST007_71775	MASTER_WP4_UNINA_1__TA003_71775	MASTER_WP4_UNINA_1__TA011_71775	MASTER_WP4_UNINA_1__TA012_71775	MASTER_WP4_UNINA_1__TO013_71775
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_equorum|t__SGB7843	0.00913	0.0	0.00308	0.0001	0.00202	0.21871	3.3099	0.0	0.00027	0.05771	0.0	0.01388	0.0105	0.0	0.0544	0.0	0.0	0.00908	0.14499	0.01167	6.48807	0.135	0.02558	0.43158	0.0	0.00205	0.00351	0.84116	0.00246	0.00954	0.13266	0.02043	0.20684	0.0	0.00116	0.21559	0.0027	0.0	0.0	0.0	0.31651	0.00018	0.06904	0.01371	0.0	0.02308	0.0	0.00738	0.00177	0.02647	0.0	0.02167	0.0	0.0019	0.00116	0.0018	0.0164	0.01467	0.19924	0.251	0.0	1.55339	0.00316	0.01637	0.00522	0.0	0.0	0.0051	13.45699	0.10513	0.00208	0.00255	0.42446	0.0	0.02313	0.14129	0.03569	0.0123	42.59745	2.35264	13.91546	3.60506	98.58528	0.84657	3.56034	0.15657	1.8909	4.82038	4.67959	1.05843	18.97895	0.00604	0.0	0.00924	0.02974
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_alimentarium|t__SGB16653	0.0	0.0	0.0	0.0	0.0	0.0	0.00252	0.0	0.0	0.0	0.0	0.0	0.00081	0.01729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01091	0.0	0.0	0.00498	0.0	0.0	0.0	0.0	0.0	0.0	0.55934	0.0	0.0	0.0	0.0	0.0	0.0	0.75545	0.00959	0.0	1.23376	0.0	0.08722	0.0	0.0	0.0	0.13044	0.0	0.0	0.00699	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_xylosus|t__SGB205880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20333	0.14316	3.59639	0.0	0.0	0.0	0.0	0.0	0.0181	0.01974	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_aurantiacum|t__SGB16639	0.0	0.0	0.0	0.0	0.0	0.10642	1.61374	0.0	0.0	0.088	0.00058	0.0	0.0075	0.00865	0.0	0.0	0.00042	0.01452	0.0	0.00225	0.0	0.01942	1.58227	3.03454	0.07228	0.01326	0.0	0.0	0.00147	0.0	0.0	1.29517	14.91308	0.0	0.00435	0.0	0.00044	0.0	0.0	0.0	0.0	0.02103	0.02116	0.0	0.0	0.09608	0.0	0.00523	0.0	0.0	0.00175	0.0	0.0	0.00306	0.0	0.0	0.00465	0.0	0.0109	0.0	0.0001	0.02521	0.0	0.0	0.0036	0.0	0.0	0.00187	15.23749	0.0	0.0	0.00417	0.04601	0.0	0.0	12.48774	0.76146	0.0	0.11967	0.0	0.04901	0.0	0.0	0.01784	0.46725	0.0	0.0	0.01015	0.0	0.0	0.0	0.38719	2.60561	0.9304	0.06987
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_italicus|t__SGB7973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11143	0.0	0.07475	3e-05	0.0	0.0	0.0141	0.0	0.02699	0.0	0.0	0.0	0.0	0.00047	0.00995	0.00187	0.0	0.00013	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_grimontii|t__SGB10120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_CCUG_69071|t__SGB98802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0196	0.0	0.02559	0.0	0.0	0.0	0.0	0.0	0.0	1.39462	0.0	0.0	0.00026	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_xylosus|t__SGB7847_group	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.00692	0.0	0.0	0.0	0.0	0.00359	0.0	0.0	0.0	18.61747	0.18731	85.9446	0.01941	0.00073	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.31941	0.00856	0.0	0.0	0.0	0.00094	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.00353	0.0	0.0	0.0	0.00212	0.0	0.00533	0.06792	0.0	0.0	0.0	0.00304	0.0	0.0	0.0	0.0	0.0	2.13407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00279	12.12245	16.64801	5.68952	8.1545	0.08839	47.83908	45.61162	0.54076	17.83054	51.1557	0.08015	21.78696	12.87449	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_UCMA_11754|t__SGB98795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei|t__SGB7142	33.46411	0.01268	0.11587	0.12101	0.09166	0.4745	0.0	30.16322	0.00086	2.47629	7.90531	0.02047	9.93422	0.11437	20.82314	0.00072	4.21296	1.32001	0.04021	0.04919	0.0	10.49783	12.1355	1.13947	34.73696	6.96842	0.07064	0.0	0.05123	0.0	0.0	0.0	0.02396	0.00509	24.44527	22.7612	5.76153	8.63978	7.24109	2.26158	11.81619	8.70485	23.08006	34.5818	1.8317	3.15634	0.0	26.70177	41.43014	13.76779	0.02394	76.50515	57.56412	8.45932	1.746	0.83674	1.00125	0.87818	4.37545	1.79611	0.19046	2.89965	0.89364	2.99623	9.19763	0.00282	0.15678	0.00152	0.71518	0.0622	0.03364	0.3301	9.54935	0.0	0.97298	2.71159	3.53257	0.15368	0.0	0.01324	0.0	0.0	0.0	0.03979	0.01719	0.00644	0.19143	0.0	0.0	0.0	0.0	0.20287	0.0	0.03416	0.72695
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_flavescens|t__SGB17096	0.0	0.0	0.0016	0.0	0.0	0.0	0.03587	0.0	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.07038	0.00354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00704	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans|t__SGB7966	0.02498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057	0.0001	0.57294	0.0	0.0	0.0	0.0	0.0	0.0	0.06004	0.02241	0.0	0.00382	0.00438	0.4668	0.0	0.0366	0.0	0.0	0.00144	0.07153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79922	0.0	0.08068	0.01394	0.01342	0.00951	0.0	0.09343	0.011	0.0	0.0	0.0	0.00469	0.0	0.00053	0.00714	0.0	0.00471	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_antiquum|t__SGB98794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium|t__SGB7967	0.01036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00539	0.0	0.82149	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.0	0.01639	0.16863	0.0	0.0	0.0	0.0	0.0	0.00942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03545	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.01958	0.0	0.0	0.0	0.08344	0.00806	0.0	0.0	0.0	0.0	0.0	0.11127	0.0	0.0	0.0	0.0	0.0	0.00879	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB98941|t__SGB98941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03103	0.00961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_marinum|t__SGB88049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00857	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_nigrifaciens|t__SGB13904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.00337	0.00669	0.0	0.0	0.0116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02502	0.00676	0.01828	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_citrativorans|t__SGB11845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_casei|t__SGB9845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03276	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri|t__SGB12098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_gubbeenense|t__SGB34904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.52707	0.78324	0.00452	0.0	0.0	0.0	0.0	0.0	0.0	0.01426	0.06472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62408	0.10478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00587	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.36354	0.0508	0.00819
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_hibernica|t__SGB69387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03714	0.0	0.0	0.0	0.0	1.94713	0.0	0.0	0.0	0.76671	0.0	0.0	0.03689	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.00249	0.0	0.00034	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.0	0.00566	0.0	0.00033	0.0	0.00082	0.00037	0.0	0.01943	0.0	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01565	0.18315	6.74465	4.72323	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__GGB49459|s__GGB49459_SGB69381|t__SGB69381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00852	1.16058	0.00201	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_FME13|t__SGB69382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152	0.0	0.00078	0.00375	10.72948	0.01056	0.0	0.0	0.0	0.0	0.0	0.0	8.09363	0.68184	0.0	0.0	0.19977	0.0	0.00299	0.0	0.0	0.0	0.0	0.06276	0.0	0.0	0.0	0.0	0.00332	0.0	0.06211	0.01796	0.00336	0.0	0.00242	0.0	0.0	0.00016	0.0	0.0	0.0	0.01714	0.0	0.00097	0.00086	0.00321	0.00268	0.0	0.05904	0.0	0.0	0.0	0.0	0.00139	0.0	0.0	2.81159	0.00899	0.0	0.0	0.0	0.0	0.55864	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	8.5262	17.90984	12.38263	0.0
